,lat,lon,yld,yld_ordinal,elevation,mukey,soil
1028,41.250998826086956,-97.14378973913044,181.90447658918063,4.0,1625.9843,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1029,41.250998826086956,-97.14370227536232,181.59278132617627,4.0,1623.0315,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1030,41.250998826086956,-97.1436148115942,181.3641568680676,4.0,1625.3281,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1031,41.250998826086956,-97.1435273478261,180.78396312732104,4.0,1624.3438,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1032,41.250998826086956,-97.14343988405797,180.5369155111153,4.0,1625.9843,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1033,41.250998826086956,-97.14335242028986,180.70333280679267,4.0,1629.9213,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1034,41.250998826086956,-97.14326495652173,180.97834220810714,4.0,1626.3123,1691270,"Butler silt loam, 0 to 1 percent slopes"
1035,41.250998826086956,-97.14317749275362,180.89358461755526,4.0,1625.9843,1691270,"Butler silt loam, 0 to 1 percent slopes"
1036,41.250998826086956,-97.14309002898551,181.0996857508572,4.0,1628.9370000000001,1691270,"Butler silt loam, 0 to 1 percent slopes"
1037,41.250998826086956,-97.14300256521739,181.82450571400202,4.0,1626.3123,1691270,"Butler silt loam, 0 to 1 percent slopes"
1038,41.250998826086956,-97.14291510144928,182.88716027770866,4.0,1624.3438,1691270,"Butler silt loam, 0 to 1 percent slopes"
1039,41.250998826086956,-97.14282763768117,184.23181319468267,4.0,1625.6562,1691270,"Butler silt loam, 0 to 1 percent slopes"
1040,41.250998826086956,-97.14274017391304,185.43141951647434,5.0,1626.6404,1691270,"Butler silt loam, 0 to 1 percent slopes"
1041,41.250998826086956,-97.14265271014493,185.60178115661924,5.0,1625.6562,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1042,41.250998826086956,-97.14256524637682,184.37740490702458,4.0,1625.6562,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1043,41.250998826086956,-97.1424777826087,182.4438838146156,4.0,1626.6404,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1044,41.250998826086956,-97.14239031884058,180.45757331891,4.0,1624.3438,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1045,41.250998826086956,-97.14230285507246,179.19981449592242,4.0,1627.2966,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1046,41.250998826086956,-97.14221539130435,179.77402463753134,4.0,1623.6877,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1047,41.250998826086956,-97.14212792753624,181.27307841651213,4.0,1623.0315,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1048,41.250998826086956,-97.14204046376811,183.44270603805433,4.0,1619.0945,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1051,41.251073956521736,-97.14790053623189,175.73541690072003,4.0,1625.0,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1052,41.251073956521736,-97.14781307246376,175.8898706191406,4.0,1624.0157,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1053,41.251073956521736,-97.14772560869565,175.32875450699865,3.0,1624.0157,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1054,41.251073956521736,-97.14763814492754,174.0689485605661,3.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1055,41.251073956521736,-97.14755068115942,172.42692749863173,3.0,1625.3281,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1056,41.251073956521736,-97.1474632173913,170.74865416647594,3.0,1625.0,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1057,41.251073956521736,-97.14737575362318,169.71485726978494,3.0,1623.3596,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1058,41.251073956521736,-97.14728828985507,168.4894036612624,3.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1059,41.251073956521736,-97.14720082608696,166.98563480272472,3.0,1623.0315,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1060,41.251073956521736,-97.14711336231883,166.013339179674,2.0,1625.3281,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1061,41.251073956521736,-97.14702589855072,165.3046407956374,2.0,1625.6562,1691277,"Fillmore silt loam, occasionally ponded"
1062,41.251073956521736,-97.14693843478261,165.22896878249898,2.0,1622.7034,1691277,"Fillmore silt loam, occasionally ponded"
1063,41.251073956521736,-97.14685097101449,165.62229538469163,2.0,1620.7349,1691277,"Fillmore silt loam, occasionally ponded"
1064,41.251073956521736,-97.14676350724638,166.25989175947376,3.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1065,41.251073956521736,-97.14667604347827,167.28987565818142,3.0,1625.3281,1691277,"Fillmore silt loam, occasionally ponded"
1066,41.251073956521736,-97.14658857971014,168.10003496415743,3.0,1626.3123,1691277,"Fillmore silt loam, occasionally ponded"
1067,41.251073956521736,-97.14650111594203,169.1114254603592,3.0,1627.2966,1691277,"Fillmore silt loam, occasionally ponded"
1068,41.251073956521736,-97.1464136521739,169.85951984913527,3.0,1624.0157,1691277,"Fillmore silt loam, occasionally ponded"
1069,41.251073956521736,-97.1463261884058,170.53391949964094,3.0,1625.9843,1691277,"Fillmore silt loam, occasionally ponded"
1070,41.251073956521736,-97.14623872463768,171.77361665483988,3.0,1621.7192,1691277,"Fillmore silt loam, occasionally ponded"
1071,41.251073956521736,-97.14615126086956,173.5680607613185,3.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1072,41.251073956521736,-97.14606379710145,175.52346454613365,3.0,1624.3438,1691277,"Fillmore silt loam, occasionally ponded"
1073,41.251073956521736,-97.14597633333334,176.9719053858563,4.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1074,41.251073956521736,-97.14588886956521,177.90909433694162,4.0,1622.7034,1691277,"Fillmore silt loam, occasionally ponded"
1075,41.251073956521736,-97.1458014057971,178.99513007884406,4.0,1623.0315,1691277,"Fillmore silt loam, occasionally ponded"
1076,41.251073956521736,-97.14571394202899,180.61454314610847,4.0,1624.0157,1691277,"Fillmore silt loam, occasionally ponded"
1077,41.251073956521736,-97.14562647826087,183.93948287989835,4.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1078,41.251073956521736,-97.14553901449275,189.03017784523348,5.0,1623.0315,1691277,"Fillmore silt loam, occasionally ponded"
1079,41.251073956521736,-97.14545155072463,195.2257713912582,6.0,1626.3123,1691277,"Fillmore silt loam, occasionally ponded"
1080,41.251073956521736,-97.14536408695652,200.52778343277492,6.0,1627.6247,1691277,"Fillmore silt loam, occasionally ponded"
1081,41.251073956521736,-97.14527662318841,205.46906077714402,7.0,1622.3753,1691277,"Fillmore silt loam, occasionally ponded"
1082,41.251073956521736,-97.14518915942028,209.76802514923384,7.0,1628.6089,1691277,"Fillmore silt loam, occasionally ponded"
1083,41.251073956521736,-97.14510169565217,212.4666127210085,7.0,1629.5932,1691277,"Fillmore silt loam, occasionally ponded"
1084,41.251073956521736,-97.14501423188406,211.93139657381371,7.0,1626.3123,1691270,"Butler silt loam, 0 to 1 percent slopes"
1085,41.251073956521736,-97.14492676811594,209.04313134479187,7.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1086,41.251073956521736,-97.14483930434783,205.15709559388839,7.0,1624.3438,1691270,"Butler silt loam, 0 to 1 percent slopes"
1087,41.251073956521736,-97.14475184057972,201.3199639263225,6.0,1624.6719,1691270,"Butler silt loam, 0 to 1 percent slopes"
1088,41.251073956521736,-97.14466437681159,198.37746808029425,6.0,1625.9843,1691270,"Butler silt loam, 0 to 1 percent slopes"
1089,41.251073956521736,-97.14457691304348,196.22507957657558,6.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1090,41.251073956521736,-97.14448944927537,194.0299163737654,5.0,1624.3438,1691270,"Butler silt loam, 0 to 1 percent slopes"
1091,41.251073956521736,-97.14440198550724,191.46464421601408,5.0,1626.6404,1691270,"Butler silt loam, 0 to 1 percent slopes"
1092,41.251073956521736,-97.14431452173913,188.59643195553986,5.0,1626.9685,1691270,"Butler silt loam, 0 to 1 percent slopes"
1093,41.251073956521736,-97.14422705797101,186.26699737912614,5.0,1628.9370000000001,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1094,41.251073956521736,-97.1441395942029,184.55405902516702,4.0,1628.6089,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1095,41.251073956521736,-97.14405213043479,183.16860156241563,4.0,1624.6719,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1096,41.251073956521736,-97.14396466666666,182.1291006615284,4.0,1627.2966,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1097,41.251073956521736,-97.14387720289855,181.35236808554433,4.0,1627.2966,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1098,41.251073956521736,-97.14378973913044,180.76130851664823,4.0,1625.0,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1099,41.251073956521736,-97.14370227536232,180.3704674875738,4.0,1622.7034,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1100,41.251073956521736,-97.1436148115942,180.10368857826612,4.0,1625.3281,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1101,41.251073956521736,-97.1435273478261,179.84866660645142,4.0,1624.6719,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1102,41.251073956521736,-97.14343988405797,179.83668045252185,4.0,1625.9843,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1103,41.251073956521736,-97.14335242028986,180.2694394976741,4.0,1629.9213,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1104,41.251073956521736,-97.14326495652173,180.7041661764669,4.0,1626.6404,1691270,"Butler silt loam, 0 to 1 percent slopes"
1105,41.251073956521736,-97.14317749275362,180.9527246756392,4.0,1626.3123,1691270,"Butler silt loam, 0 to 1 percent slopes"
1106,41.251073956521736,-97.14309002898551,181.40538134256573,4.0,1629.2651,1691270,"Butler silt loam, 0 to 1 percent slopes"
1107,41.251073956521736,-97.14300256521739,182.42259322196406,4.0,1626.6404,1691270,"Butler silt loam, 0 to 1 percent slopes"
1108,41.251073956521736,-97.14291510144928,183.9511481341916,4.0,1624.3438,1691270,"Butler silt loam, 0 to 1 percent slopes"
1109,41.251073956521736,-97.14282763768117,185.74552074993946,5.0,1625.9843,1691270,"Butler silt loam, 0 to 1 percent slopes"
1110,41.251073956521736,-97.14274017391304,187.23906006901927,5.0,1626.9685,1691270,"Butler silt loam, 0 to 1 percent slopes"
1111,41.251073956521736,-97.14265271014493,187.40149353312685,5.0,1625.9843,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1112,41.251073956521736,-97.14256524637682,186.1774242191464,5.0,1625.6562,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1113,41.251073956521736,-97.1424777826087,184.22812253067787,4.0,1625.9843,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1114,41.251073956521736,-97.14239031884058,182.3454068284791,4.0,1624.0157,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1115,41.251073956521736,-97.14230285507246,181.21950131483956,4.0,1626.9685,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1116,41.251073956521736,-97.14221539130435,181.2627198625009,4.0,1623.0315,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1117,41.251073956521736,-97.14212792753624,182.5774476299036,4.0,1622.7034,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1118,41.251073956521736,-97.14204046376811,184.53448707305083,4.0,1618.7664,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1121,41.251149086956524,-97.14790053623189,173.48057354988592,3.0,1625.3281,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1122,41.251149086956524,-97.14781307246376,173.62689249216305,3.0,1624.3438,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1123,41.251149086956524,-97.14772560869565,173.0294150492928,3.0,1624.0157,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1124,41.251149086956524,-97.14763814492754,171.93922819427883,3.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1125,41.251149086956524,-97.14755068115942,170.56582152047315,3.0,1625.6562,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1126,41.251149086956524,-97.1474632173913,169.1386213997834,3.0,1624.6719,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1127,41.251149086956524,-97.14737575362318,168.12626132934872,3.0,1623.3596,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1128,41.251149086956524,-97.14728828985507,167.2764891134474,3.0,1625.6562,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1129,41.251149086956524,-97.14720082608696,166.41113616847838,3.0,1623.0315,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1130,41.251149086956524,-97.14711336231883,165.83901261302947,2.0,1625.6562,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1131,41.251149086956524,-97.14702589855072,166.01294555963662,2.0,1625.6562,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1132,41.251149086956524,-97.14693843478261,166.9905672898351,3.0,1622.3753,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1133,41.251149086956524,-97.14685097101449,167.99184735492298,3.0,1621.0629999999999,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1134,41.251149086956524,-97.14676350724638,168.68284647022813,3.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1135,41.251149086956524,-97.14667604347827,169.61569834947576,3.0,1625.0,1691277,"Fillmore silt loam, occasionally ponded"
1136,41.251149086956524,-97.14658857971014,170.4539816625633,3.0,1626.6404,1691277,"Fillmore silt loam, occasionally ponded"
1137,41.251149086956524,-97.14650111594203,171.23513754198248,3.0,1626.9685,1691277,"Fillmore silt loam, occasionally ponded"
1138,41.251149086956524,-97.1464136521739,171.90010311619625,3.0,1625.0,1691277,"Fillmore silt loam, occasionally ponded"
1139,41.251149086956524,-97.1463261884058,172.7539206113079,3.0,1626.3123,1691277,"Fillmore silt loam, occasionally ponded"
1140,41.251149086956524,-97.14623872463768,174.30580107988078,3.0,1621.7192,1691277,"Fillmore silt loam, occasionally ponded"
1141,41.251149086956524,-97.14615126086956,176.37626156556456,4.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1142,41.251149086956524,-97.14606379710145,178.38435239935023,4.0,1624.3438,1691277,"Fillmore silt loam, occasionally ponded"
1143,41.251149086956524,-97.14597633333334,179.7168924810476,4.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1144,41.251149086956524,-97.14588886956521,180.37088841423073,4.0,1623.0315,1691277,"Fillmore silt loam, occasionally ponded"
1145,41.251149086956524,-97.1458014057971,180.9940396783993,4.0,1622.7034,1691277,"Fillmore silt loam, occasionally ponded"
1146,41.251149086956524,-97.14571394202899,182.3296395241221,4.0,1623.3596,1691277,"Fillmore silt loam, occasionally ponded"
1147,41.251149086956524,-97.14562647826087,185.60450845703997,5.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1148,41.251149086956524,-97.14553901449275,190.46881232800888,5.0,1622.7034,1691277,"Fillmore silt loam, occasionally ponded"
1149,41.251149086956524,-97.14545155072463,195.7177818127583,6.0,1626.6404,1691277,"Fillmore silt loam, occasionally ponded"
1150,41.251149086956524,-97.14536408695652,200.37957300969862,6.0,1627.6247,1691277,"Fillmore silt loam, occasionally ponded"
1151,41.251149086956524,-97.14527662318841,204.78423497115446,7.0,1622.3753,1691277,"Fillmore silt loam, occasionally ponded"
1152,41.251149086956524,-97.14518915942028,208.60259032986397,7.0,1628.9370000000001,1691270,"Butler silt loam, 0 to 1 percent slopes"
1153,41.251149086956524,-97.14510169565217,210.627491808168,7.0,1628.9370000000001,1691270,"Butler silt loam, 0 to 1 percent slopes"
1154,41.251149086956524,-97.14501423188406,209.6542623132045,7.0,1626.3123,1691270,"Butler silt loam, 0 to 1 percent slopes"
1155,41.251149086956524,-97.14492676811594,206.387415065034,7.0,1624.6719,1691270,"Butler silt loam, 0 to 1 percent slopes"
1156,41.251149086956524,-97.14483930434783,202.34343792052994,6.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1157,41.251149086956524,-97.14475184057972,198.5219519043015,6.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1158,41.251149086956524,-97.14466437681159,196.08494736746036,6.0,1625.9843,1691270,"Butler silt loam, 0 to 1 percent slopes"
1159,41.251149086956524,-97.14457691304348,194.33739833972908,5.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1160,41.251149086956524,-97.14448944927537,192.55201841065946,5.0,1624.6719,1691270,"Butler silt loam, 0 to 1 percent slopes"
1161,41.251149086956524,-97.14440198550724,190.5111019072493,5.0,1626.6404,1691270,"Butler silt loam, 0 to 1 percent slopes"
1162,41.251149086956524,-97.14431452173913,188.11266473675119,5.0,1626.9685,1691270,"Butler silt loam, 0 to 1 percent slopes"
1163,41.251149086956524,-97.14422705797101,185.79525356162284,5.0,1629.2651,1691270,"Butler silt loam, 0 to 1 percent slopes"
1164,41.251149086956524,-97.1441395942029,183.99789977971335,4.0,1628.6089,1691270,"Butler silt loam, 0 to 1 percent slopes"
1165,41.251149086956524,-97.14405213043479,182.50770767802013,4.0,1625.0,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1166,41.251149086956524,-97.14396466666666,181.51125485887667,4.0,1626.9685,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1167,41.251149086956524,-97.14387720289855,180.66750748409,4.0,1627.2966,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1168,41.251149086956524,-97.14378973913044,179.89114820306767,4.0,1625.0,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1169,41.251149086956524,-97.14370227536232,179.26287383087376,4.0,1623.3596,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1170,41.251149086956524,-97.1436148115942,178.8281515933497,4.0,1625.6562,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1171,41.251149086956524,-97.1435273478261,178.70495372582693,4.0,1624.6719,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1172,41.251149086956524,-97.14343988405797,179.14920913694357,4.0,1625.6562,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1173,41.251149086956524,-97.14335242028986,179.9422789367521,4.0,1630.2493,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1174,41.251149086956524,-97.14326495652173,180.64964049113814,4.0,1625.3281,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1175,41.251149086956524,-97.14317749275362,181.10461659718828,4.0,1626.3123,1691270,"Butler silt loam, 0 to 1 percent slopes"
1176,41.251149086956524,-97.14309002898551,181.52526633448522,4.0,1629.2651,1691270,"Butler silt loam, 0 to 1 percent slopes"
1177,41.251149086956524,-97.14300256521739,182.77876540688825,4.0,1626.9685,1691270,"Butler silt loam, 0 to 1 percent slopes"
1178,41.251149086956524,-97.14291510144928,184.65446274602616,4.0,1624.3438,1691270,"Butler silt loam, 0 to 1 percent slopes"
1179,41.251149086956524,-97.14282763768117,186.9837169605685,5.0,1625.9843,1691270,"Butler silt loam, 0 to 1 percent slopes"
1180,41.251149086956524,-97.14274017391304,188.8771583043786,5.0,1626.9685,1691270,"Butler silt loam, 0 to 1 percent slopes"
1181,41.251149086956524,-97.14265271014493,189.17034168547028,5.0,1625.9843,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1182,41.251149086956524,-97.14256524637682,188.22954079423423,5.0,1625.6562,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1183,41.251149086956524,-97.1424777826087,186.34961580885286,5.0,1625.3281,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1184,41.251149086956524,-97.14239031884058,184.68652319563552,4.0,1623.3596,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1185,41.251149086956524,-97.14230285507246,183.85667972748155,4.0,1625.9843,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1186,41.251149086956524,-97.14221539130435,183.887799500688,4.0,1623.6877,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1187,41.251149086956524,-97.14212792753624,184.8733768792263,4.0,1621.3911,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1188,41.251149086956524,-97.14204046376811,186.3248998630468,5.0,1619.0945,1691287,"Hastings silty clay loam, 7 to 11 percent slopes, eroded"
1191,41.251224217391304,-97.14790053623189,171.05329760749675,3.0,1625.3281,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1192,41.251224217391304,-97.14781307246376,171.03682421587044,3.0,1625.0,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1193,41.251224217391304,-97.14772560869565,170.6823010370054,3.0,1624.0157,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1194,41.251224217391304,-97.14763814492754,169.93396292960693,3.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1195,41.251224217391304,-97.14755068115942,168.8958070992522,3.0,1625.3281,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1196,41.251224217391304,-97.1474632173913,167.81445688540083,3.0,1625.0,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1197,41.251224217391304,-97.14737575362318,166.9885244199729,3.0,1623.0315,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1198,41.251224217391304,-97.14728828985507,166.31703319994762,3.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1199,41.251224217391304,-97.14720082608696,165.75033587937665,2.0,1623.0315,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1200,41.251224217391304,-97.14711336231883,165.34598507870624,2.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1201,41.251224217391304,-97.14702589855072,166.35521682150596,3.0,1625.9843,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1202,41.251224217391304,-97.14693843478261,168.2547714567843,3.0,1622.3753,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1203,41.251224217391304,-97.14685097101449,169.80245958249895,3.0,1621.0629999999999,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1204,41.251224217391304,-97.14676350724638,170.68311062343932,3.0,1625.3281,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1205,41.251224217391304,-97.14667604347827,171.78922866148486,3.0,1625.6562,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1206,41.251224217391304,-97.14658857971014,172.95033958200503,3.0,1627.2966,1691306,"Olbut-Butler silt loams, 0 to 1 percent slopes"
1207,41.251224217391304,-97.14650111594203,173.79612507809873,3.0,1626.9685,1691277,"Fillmore silt loam, occasionally ponded"
1208,41.251224217391304,-97.1464136521739,174.5481638330917,3.0,1625.6562,1691277,"Fillmore silt loam, occasionally ponded"
1209,41.251224217391304,-97.1463261884058,175.63495136123404,3.0,1626.3123,1691277,"Fillmore silt loam, occasionally ponded"
1210,41.251224217391304,-97.14623872463768,177.259681001899,4.0,1621.7192,1691277,"Fillmore silt loam, occasionally ponded"
1211,41.251224217391304,-97.14615126086956,179.40993103333815,4.0,1625.0,1691277,"Fillmore silt loam, occasionally ponded"
1212,41.251224217391304,-97.14606379710145,181.66254662110472,4.0,1624.3438,1691277,"Fillmore silt loam, occasionally ponded"
1213,41.251224217391304,-97.14597633333334,182.84904319468265,4.0,1624.6719,1691277,"Fillmore silt loam, occasionally ponded"
1214,41.251224217391304,-97.14588886956521,183.01548095617449,4.0,1622.7034,1691277,"Fillmore silt loam, occasionally ponded"
1215,41.251224217391304,-97.1458014057971,183.1765756827042,4.0,1622.7034,1691277,"Fillmore silt loam, occasionally ponded"
1216,41.251224217391304,-97.14571394202899,184.43987018942315,4.0,1623.6877,1691277,"Fillmore silt loam, occasionally ponded"
1217,41.251224217391304,-97.14562647826087,187.664347117009,5.0,1623.6877,1691277,"Fillmore silt loam, occasionally ponded"
1218,41.251224217391304,-97.14553901449275,192.03321548846938,5.0,1623.3596,1691277,"Fillmore silt loam, occasionally ponded"
1219,41.251224217391304,-97.14545155072463,196.55579674315985,6.0,1626.9685,1691277,"Fillmore silt loam, occasionally ponded"
1220,41.251224217391304,-97.14536408695652,200.4135279486883,6.0,1627.9528,1691277,"Fillmore silt loam, occasionally ponded"
1221,41.251224217391304,-97.14527662318841,204.06389150252565,6.0,1623.3596,1691270,"Butler silt loam, 0 to 1 percent slopes"
1222,41.251224217391304,-97.14518915942028,206.96764636143016,7.0,1629.2651,1691270,"Butler silt loam, 0 to 1 percent slopes"
1223,41.251224217391304,-97.14510169565217,207.990977101462,7.0,1628.9370000000001,1691270,"Butler silt loam, 0 to 1 percent slopes"
1224,41.251224217391304,-97.14501423188406,206.17820102812976,7.0,1626.9685,1691270,"Butler silt loam, 0 to 1 percent slopes"
1225,41.251224217391304,-97.14492676811594,202.85788025321253,6.0,1625.6562,1691270,"Butler silt loam, 0 to 1 percent slopes"
1226,41.251224217391304,-97.14483930434783,198.95742433993536,6.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1227,41.251224217391304,-97.14475184057972,195.19560375409668,6.0,1625.6562,1691270,"Butler silt loam, 0 to 1 percent slopes"
1228,41.251224217391304,-97.14466437681159,193.37168708292725,5.0,1625.3281,1691270,"Butler silt loam, 0 to 1 percent slopes"
1229,41.251224217391304,-97.14457691304348,192.3527849174175,5.0,1625.0,1691270,"Butler silt loam, 0 to 1 percent slopes"
1230,41.251224217391304,-97.14448944927537,191.2298923251793,5.0,1624.0157,1691270,"Butler silt loam, 0 to 1 percent slopes"
1231,41.251224217391304,-97.14440198550724,189.80006656939057,5.0,1626.6404,1691270,"Butler silt loam, 0 to 1 percent slopes"
1232,41.251224217391304,-97.14431452173913,187.8433210443361,5.0,1627.6247,1691270,"Butler silt loam, 0 to 1 percent slopes"
1233,41.251224217391304,-97.14422705797101,185.79649563025816,5.0,1629.2651,1691270,"Butler silt loam, 0 to 1 percent slopes"
1234,41.251224217391304,-97.1441395942029,183.96943059361428,4.0,1628.9370000000001,1691270,"Butler silt loam, 0 to 1 percent slopes"
1235,41.251224217391304,-97.14405213043479,182.46090536591552,4.0,1624.6719,1691270,"Butler silt loam, 0 to 1 percent slopes"
1236,41.251224217391304,-97.14396466666666,181.3431806864626,4.0,1627.6247,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1237,41.251224217391304,-97.14387720289855,180.33400210303253,4.0,1627.6247,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1238,41.251224217391304,-97.14378973913044,179.36430152841265,4.0,1625.0,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1239,41.251224217391304,-97.14370227536232,178.5690001151638,4.0,1624.0157,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1240,41.251224217391304,-97.1436148115942,177.99528800036273,4.0,1625.6562,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1241,41.251224217391304,-97.1435273478261,178.0248660137607,4.0,1624.6719,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1242,41.251224217391304,-97.14343988405797,178.84102851291766,4.0,1625.0,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1243,41.251224217391304,-97.14335242028986,179.93508200962964,4.0,1629.9213,1691282,"Hastings silt loam, 0 to 1 percent slopes"
1244,41.251224217391304,-97.14326495652173,180.9272660505974,4.0,1626.6404,1691282,"Hastings silt loam, 0 to 1 percent slopes"
